vehicle,ts,fuel,ign,speed,n_msg,label,split
V01,2025-09-16 06:35:00,21.0,0.0,2.06,9,0,train
V01,2025-09-16 06:40:00,21.0,0.0,2.27,7,0,train
V01,2025-09-16 06:45:00,21.0,0.0,34.06,37,0,train
V01,2025-09-16 06:50:00,21.0,0.0,31.67,19,0,train
V01,2025-09-16 06:55:00,51.833,0.0,16.42,19,2,train
V01,2025-09-16 07:00:00,51.872,0.0,6.16,18,2,train
V01,2025-09-16 07:05:00,51.349,0.0,70.89,47,0,train
V01,2025-09-16 07:10:00,51.632,0.0,71.31,28,0,train
V01,2025-09-16 07:15:00,51.652,0.0,64.26,44,0,train
V01,2025-09-16 07:20:00,52.0,0.0,20.55,10,0,train
V01,2025-09-16 07:25:00,51.8,0.0,54.93,14,0,train
V01,2025-09-16 07:30:00,51.158,0.0,105.97,19,0,train
V01,2025-09-16 07:35:00,51.323,0.0,92.33,31,0,train
V01,2025-09-16 07:40:00,51.561,0.0,90.74,18,0,train
V01,2025-09-16 07:45:00,51.16,0.0,75.68,25,0,train
V01,2025-09-16 07:50:00,51.0,0.0,50.28,45,0,train
V01,2025-09-16 07:55:00,51.084,0.0,45.96,38,0,train
V01,2025-09-16 08:00:00,50.714,0.0,64.8,35,0,train
V01,2025-09-16 08:05:00,50.217,0.0,77.67,24,0,train
V01,2025-09-16 08:10:00,50.0,0.0,75.92,18,0,train
V01,2025-09-16 08:15:00,50.0,0.0,64.06,44,0,train
V01,2025-09-16 08:20:00,49.071,0.0,61.62,42,0,train
V01,2025-09-16 08:25:00,49.0,0.0,80.88,37,0,train
V01,2025-09-16 08:30:00,48.64,0.0,75.61,25,0,train
V01,2025-09-16 08:35:00,48.0,0.0,61.37,37,0,train
V01,2025-09-16 08:40:00,47.917,0.0,15.55,12,0,train
V01,2025-09-16 09:15:00,48.0,0.0,7.34,9,0,train
V01,2025-09-16 09:20:00,48.0,0.0,4.13,17,0,train
V01,2025-09-16 09:25:00,48.0,0.0,0.0,1,0,train
V01,2025-09-16 10:05:00,48.0,0.0,12.65,15,0,train
V01,2025-09-16 10:10:00,48.0,0.0,0.0,1,0,train
V01,2025-09-16 10:25:00,48.0,0.0,14.87,12,0,train
V01,2025-09-16 10:30:00,47.147,0.0,74.84,34,0,train
V01,2025-09-16 10:35:00,46.267,0.0,75.41,30,0,train
V01,2025-09-16 10:40:00,46.0,0.0,48.07,24,0,train
V01,2025-09-16 10:45:00,45.909,0.0,34.45,44,0,train
V01,2025-09-16 10:50:00,45.0,0.0,27.5,41,0,train
V01,2025-09-16 10:55:00,45.0,0.0,36.3,28,0,train
V01,2025-09-16 11:00:00,45.0,0.0,43.71,77,0,train
V01,2025-09-16 11:05:00,44.442,0.0,45.04,43,0,train
V01,2025-09-16 11:10:00,44.0,0.0,9.18,11,0,train
V01,2025-09-16 11:20:00,0.0,0.0,0.0,1,0,train
V01,2025-09-16 11:25:00,44.714,0.0,2.56,7,0,train
V01,2025-09-16 11:30:00,45.0,0.0,0.93,3,0,train
V01,2025-09-16 11:40:00,45.0,0.0,1.03,3,0,train
V01,2025-09-16 11:50:00,45.0,0.0,2.07,3,0,train
V01,2025-09-16 11:55:00,45.0,0.0,1.93,7,0,train
V01,2025-09-16 12:00:00,45.0,0.0,1.18,8,0,train
V01,2025-09-16 12:05:00,45.0,0.0,1.88,6,0,train
V01,2025-09-16 12:10:00,45.0,0.0,0.62,6,0,train
V01,2025-09-16 12:50:00,45.0,0.0,5.98,13,0,train
V01,2025-09-16 12:55:00,45.0,0.0,7.82,14,0,train
V01,2025-09-16 13:00:00,44.0,0.0,53.52,69,0,train
V01,2025-09-16 13:05:00,43.979,0.0,47.91,48,0,train
V01,2025-09-16 13:10:00,43.0,0.0,42.31,34,0,train
V01,2025-09-16 13:15:00,43.0,0.0,37.46,33,0,train
V01,2025-09-16 13:20:00,42.385,0.0,47.82,13,0,train
V01,2025-09-16 13:25:00,41.324,0.0,98.04,33,0,train
V01,2025-09-16 13:30:00,40.735,0.0,58.76,34,0,train
V01,2025-09-16 13:35:00,40.0,0.0,56.3,52,0,train
V01,2025-09-16 13:40:00,39.381,0.0,85.18,42,0,train
V01,2025-09-16 13:45:00,39.0,0.0,55.37,42,0,train
V01,2025-09-16 13:50:00,38.115,0.0,77.87,26,0,train
V01,2025-09-16 13:55:00,37.552,0.0,40.34,29,0,train
V01,2025-09-16 14:00:00,37.0,0.0,20.03,15,0,train
V01,2025-09-16 14:25:00,37.0,0.0,2.05,15,0,train
V01,2025-09-16 14:30:00,37.0,0.0,1.75,4,0,train
V01,2025-09-16 14:35:00,37.222,0.0,7.64,18,0,train
V01,2025-09-16 14:40:00,38.0,0.0,4.4,14,0,train
V01,2025-09-16 14:45:00,38.0,0.0,5.18,4,0,train
V01,2025-09-16 14:50:00,38.0,0.0,7.35,12,0,train
V01,2025-09-16 14:55:00,37.2,0.0,2.21,10,0,train
V01,2025-09-16 15:00:00,37.0,0.0,10.74,14,0,train
V01,2025-09-16 15:05:00,37.0,0.0,23.79,32,0,train
V01,2025-09-16 15:10:00,36.622,0.0,51.94,37,0,train
V01,2025-09-16 15:15:00,35.548,0.0,101.19,31,0,train
V01,2025-09-16 15:20:00,34.543,0.0,90.7,35,0,train
V01,2025-09-16 15:25:00,34.0,0.0,78.33,52,0,train
V01,2025-09-16 15:30:00,33.026,0.0,72.99,39,0,train
V01,2025-09-16 15:35:00,32.667,0.0,103.45,18,0,train
V01,2025-09-16 15:40:00,31.591,0.0,100.05,22,0,train
V01,2025-09-16 15:45:00,31.0,0.0,101.03,25,0,train
V01,2025-09-16 15:50:00,30.053,0.0,97.53,38,0,train
V01,2025-09-16 15:55:00,29.894,0.0,69.94,47,0,train
V01,2025-09-16 16:00:00,29.552,0.0,97.92,29,0,train
V01,2025-09-16 16:05:00,28.897,0.0,105.94,29,0,train
V01,2025-09-16 16:10:00,28.0,0.0,71.7,64,0,train
V01,2025-09-16 16:15:00,28.0,0.0,67.11,74,0,train
V01,2025-09-16 16:20:00,27.077,0.0,6.21,13,0,train
V01,2025-09-16 16:25:00,27.0,0.0,7.92,30,0,train
V01,2025-09-16 16:30:00,27.0,0.0,37.37,36,0,train
V01,2025-09-16 16:35:00,27.0,0.0,6.04,20,0,train
V01,2025-09-16 16:40:00,27.0,0.0,1.18,9,0,train
V01,2025-09-16 16:45:00,27.0,0.0,0.0,1,0,train
V01,2025-09-16 22:50:00,0.0,0.0,0.0,1,0,train
V01,2025-09-17 05:45:00,27.0,0.0,2.54,5,0,train
V01,2025-09-17 05:50:00,28.0,0.0,2.53,3,0,train
V01,2025-09-17 06:00:00,28.0,0.0,1.72,9,0,train
V01,2025-09-17 06:05:00,28.0,0.0,1.4,2,0,train
V01,2025-09-17 06:10:00,28.0,0.0,1.8,6,0,train
V01,2025-09-17 06:20:00,29.0,0.0,0.0,1,0,train
V01,2025-09-17 06:25:00,29.0,0.0,2.46,7,0,train
V01,2025-09-17 06:30:00,29.0,0.0,1.6,5,0,train
V01,2025-09-17 06:35:00,28.25,0.0,1.99,9,0,train
V01,2025-09-17 06:40:00,28.158,0.0,4.18,19,0,train
V01,2025-09-17 06:45:00,28.0,0.0,2.65,12,0,train
V01,2025-09-17 06:50:00,28.0,0.0,16.64,19,0,train
V01,2025-09-17 06:55:00,27.024,0.0,37.92,42,0,train
V01,2025-09-17 07:00:00,42.19,0.0,14.29,22,2,train
V01,2025-09-17 07:05:00,51.84,0.0,37.83,30,2,train
V01,2025-09-17 07:10:00,51.555,0.0,90.5,40,0,train
V01,2025-09-17 07:15:00,51.971,0.0,84.12,34,0,train
V01,2025-09-17 07:20:00,51.909,0.0,74.99,22,0,train
V01,2025-09-17 07:25:00,51.759,0.0,71.91,17,0,train
V01,2025-09-17 07:30:00,51.643,0.0,72.3,42,0,train
V01,2025-09-17 07:35:00,51.268,0.0,105.94,25,0,train
V01,2025-09-17 07:40:00,51.5,0.0,101.67,26,0,train
V01,2025-09-17 07:45:00,51.485,0.0,86.24,39,0,train
V01,2025-09-17 07:50:00,51.081,0.0,89.08,43,0,train
V01,2025-09-17 07:55:00,50.553,0.0,77.73,32,0,train
V01,2025-09-17 08:00:00,50.182,0.0,109.69,22,0,train
V01,2025-09-17 08:05:00,51.381,0.0,114.12,21,0,train
V01,2025-09-17 08:10:00,50.294,0.0,117.78,34,0,train
V01,2025-09-17 08:15:00,49.0,0.0,106.84,24,0,train
V01,2025-09-17 08:20:00,48.458,0.0,109.92,24,0,train
V01,2025-09-17 08:25:00,47.938,0.0,85.2,24,0,train
V01,2025-09-17 08:30:00,48.0,0.0,43.38,21,0,train
V01,2025-09-17 08:35:00,47.9,0.0,50.84,20,0,train
V01,2025-09-17 08:40:00,46.826,0.0,87.62,23,0,train
V01,2025-09-17 08:45:00,45.875,0.0,61.22,24,0,train
V01,2025-09-17 08:50:00,44.946,0.0,41.79,37,0,train
V01,2025-09-17 08:55:00,44.0,0.0,38.87,39,0,train
V01,2025-09-17 09:00:00,44.0,0.0,11.71,23,0,train
V01,2025-09-17 09:30:00,44.0,0.0,14.32,21,0,train
V01,2025-09-17 09:35:00,44.0,0.0,24.34,28,0,train
V01,2025-09-17 09:50:00,0.0,0.0,0.0,1,0,train
V01,2025-09-17 10:10:00,44.0,0.0,5.12,9,0,train
V01,2025-09-17 10:15:00,43.292,0.0,27.8,24,0,train
V01,2025-09-17 10:20:00,42.423,0.0,60.02,26,0,train
V01,2025-09-17 10:25:00,41.909,0.0,71.9,22,0,train
V01,2025-09-17 10:30:00,40.947,0.0,73.74,19,0,train
V01,2025-09-17 10:35:00,40.0,0.0,68.89,18,0,train
V01,2025-09-17 10:40:00,39.636,0.0,84.42,22,0,train
V01,2025-09-17 10:45:00,38.696,0.0,81.31,23,0,train
V01,2025-09-17 10:50:00,38.0,0.0,93.81,22,0,train
V01,2025-09-17 10:55:00,37.667,0.0,108.04,24,0,train
V01,2025-09-17 11:00:00,36.125,0.0,101.17,16,0,train
V01,2025-09-17 11:05:00,36.0,0.0,83.82,20,0,train
V01,2025-09-17 11:10:00,36.0,0.0,99.69,21,0,train
V01,2025-09-17 11:15:00,35.0,0.0,90.64,20,0,train
V01,2025-09-17 11:20:00,34.625,0.0,104.46,24,0,train
V01,2025-09-17 11:25:00,33.009,0.0,122.87,23,0,train
V01,2025-09-17 11:30:00,31.69,0.0,106.34,21,0,train
V01,2025-09-17 11:35:00,30.775,0.0,109.74,20,0,train
V01,2025-09-17 11:40:00,29.691,0.0,112.77,22,0,train
V01,2025-09-17 11:45:00,29.0,0.0,109.64,21,0,train
V01,2025-09-17 11:50:00,28.414,0.0,102.45,29,0,train
V01,2025-09-17 11:55:00,27.792,0.0,110.22,24,0,train
V01,2025-09-17 12:00:00,27.72,0.0,105.8,25,0,train
V01,2025-09-17 12:05:00,27.0,0.0,107.29,25,0,train
V01,2025-09-17 12:10:00,25.682,0.0,107.12,22,0,train
V01,2025-09-17 12:15:00,25.405,0.0,100.61,21,0,train
V01,2025-09-17 12:20:00,25.0,0.0,93.85,21,0,train
V01,2025-09-17 12:25:00,24.667,0.0,87.54,18,0,train
V01,2025-09-17 12:30:00,24.0,0.0,89.9,41,0,train
V01,2025-09-17 12:35:00,24.0,0.0,104.2,49,0,train
V01,2025-09-17 12:40:00,23.196,0.0,100.57,56,0,train
V01,2025-09-17 12:45:00,22.875,0.0,107.76,48,0,train
V01,2025-09-17 12:50:00,21.727,0.0,107.18,22,0,train
V01,2025-09-17 12:55:00,20.75,0.0,113.34,28,0,train
V01,2025-09-17 13:00:00,18.829,0.0,117.09,35,0,train
V01,2025-09-17 13:05:00,18.054,0.0,111.25,37,0,train
V01,2025-09-17 13:10:00,17.229,0.0,113.47,35,0,train
V01,2025-09-17 13:15:00,16.0,0.0,88.39,73,0,train
V01,2025-09-17 13:20:00,16.0,0.0,59.19,35,0,train
V01,2025-09-17 13:25:00,16.0,0.0,28.34,31,0,train
V01,2025-09-17 13:30:00,16.0,0.0,23.12,26,0,train
V01,2025-09-17 13:35:00,15.476,0.0,16.47,41,0,train
V01,2025-09-17 13:40:00,15.0,0.0,2.48,17,0,train
V01,2025-09-17 13:45:00,15.0,0.0,10.35,14,0,train
V01,2025-09-17 13:50:00,15.0,0.0,8.53,15,0,train
V01,2025-09-17 13:55:00,15.0,0.0,8.06,29,0,train
V01,2025-09-17 14:05:00,14.0,0.0,11.11,26,0,train
V01,2025-09-17 14:10:00,14.0,0.0,3.09,10,0,train
V01,2025-09-17 14:15:00,14.0,0.0,3.49,9,0,train
V01,2025-09-17 14:20:00,14.0,0.0,2.51,11,0,train
V01,2025-09-17 14:25:00,14.333,0.0,1.77,6,0,train
V01,2025-09-17 14:30:00,15.0,0.0,2.08,11,0,train
V01,2025-09-17 14:35:00,15.0,0.0,2.1,4,0,train
V01,2025-09-17 14:55:00,14.429,0.0,9.37,15,0,train
V01,2025-09-17 15:00:00,14.0,0.0,14.93,30,0,train
V01,2025-09-17 15:05:00,13.524,0.0,18.04,21,0,train
V01,2025-09-17 15:10:00,13.0,0.0,53.48,32,0,train
V01,2025-09-17 15:15:00,12.068,0.0,73.27,73,0,train
V01,2025-09-17 15:20:00,11.694,0.0,103.09,36,0,train
V01,2025-09-17 15:25:00,10.511,0.0,93.26,47,0,train
V01,2025-09-17 15:30:00,9.128,0.0,96.38,39,0,train
V01,2025-09-17 15:35:00,7.462,0.0,109.98,26,0,train
V01,2025-09-17 15:40:00,7.0,0.0,71.32,16,0,train
V01,2025-09-17 15:45:00,51.095,0.0,64.48,45,2,train
V01,2025-09-17 15:50:00,51.315,0.0,49.32,87,2,train
V01,2025-09-17 15:55:00,51.481,0.0,31.32,32,2,train
V01,2025-09-17 16:00:00,51.46,0.0,37.08,47,0,train
V01,2025-09-17 16:05:00,51.821,0.0,10.67,28,0,train
V01,2025-09-17 16:15:00,52.0,0.0,2.17,7,0,train
V01,2025-09-17 17:15:00,52.0,0.0,2.63,6,0,train
V01,2025-09-17 17:20:00,52.0,0.0,2.03,6,0,train
V01,2025-09-17 17:25:00,52.0,0.0,2.4,6,0,train
V01,2025-09-17 17:30:00,52.0,0.0,2.15,8,0,train
V01,2025-09-17 17:35:00,52.0,0.0,2.85,4,0,train
V01,2025-09-17 17:40:00,51.391,0.0,6.73,23,0,train
V01,2025-09-17 17:45:00,51.318,0.0,34.52,39,0,train
V01,2025-09-17 17:50:00,51.643,0.0,11.6,14,0,train
V01,2025-09-17 17:55:00,51.75,0.0,2.3,5,0,train
V01,2025-09-17 18:00:00,52.0,0.0,2.13,3,0,train
V01,2025-09-17 21:00:00,0.0,0.0,0.0,1,0,train
V01,2025-09-22 06:55:00,14.0,0.0,2.52,9,0,train
V01,2025-09-22 07:00:00,14.0,0.0,1.55,4,0,train
V01,2025-09-22 07:10:00,14.0,0.0,1.7,2,0,train
V01,2025-09-22 07:15:00,14.0,0.0,4.23,3,0,train
V01,2025-09-22 07:20:00,14.0,0.0,4.26,8,0,train
V01,2025-09-22 07:25:00,14.0,0.0,0.0,3,0,train
V01,2025-09-22 09:10:00,14.0,0.0,1.57,6,0,train
V01,2025-09-22 09:15:00,13.0,0.0,21.82,26,0,train
V01,2025-09-22 09:20:00,13.0,0.0,37.51,31,0,train
V01,2025-09-22 09:25:00,51.679,0.0,20.57,29,2,train
V01,2025-09-22 09:30:00,51.88,0.0,12.32,25,2,train
V01,2025-09-22 10:10:00,52.0,0.0,7.73,7,2,train
V01,2025-09-22 10:15:00,51.848,0.0,14.69,23,0,train
V01,2025-09-22 10:20:00,52.0,0.0,4.23,6,0,train
V01,2025-09-22 10:25:00,52.0,0.0,2.24,7,0,train
V01,2025-09-22 10:30:00,52.0,0.0,1.21,7,0,train
V01,2025-09-22 16:40:00,0.0,0.0,0.0,1,0,train
V01,2025-10-03 04:35:00,28.938,0.0,13.95,17,0,train
V01,2025-10-03 04:40:00,28.0,0.0,26.54,34,0,train
V01,2025-10-03 04:45:00,28.0,0.0,17.68,27,0,train
V01,2025-10-03 04:50:00,28.0,0.0,28.98,36,0,train
V01,2025-10-03 04:55:00,28.0,0.0,5.14,5,0,train
V01,2025-10-03 05:45:00,0.0,0.0,1.1,1,0,train
V01,2025-10-03 05:50:00,28.0,0.0,17.34,28,0,train
V01,2025-10-03 05:55:00,27.688,0.0,21.12,25,0,train
V01,2025-10-03 06:00:00,27.0,0.0,4.94,16,0,train
V01,2025-10-03 06:05:00,26.05,0.0,18.78,20,0,train
V01,2025-10-03 06:10:00,26.0,0.0,13.42,20,0,train
V01,2025-10-03 06:15:00,26.0,0.0,13.05,29,0,train
V01,2025-10-03 06:20:00,26.0,0.0,17.09,30,0,train
V01,2025-10-03 06:25:00,26.0,0.0,2.18,5,0,train
V01,2025-10-03 06:35:00,26.0,0.0,1.2,3,0,train
V01,2025-10-03 06:40:00,26.0,0.0,2.71,9,0,train
V01,2025-10-03 06:45:00,26.0,0.0,16.5,31,0,train
V01,2025-10-03 06:50:00,26.0,0.0,13.61,32,0,train
V01,2025-10-03 06:55:00,26.0,0.0,11.01,26,0,train
V01,2025-10-03 07:00:00,25.0,0.0,23.32,30,0,train
V01,2025-10-03 07:05:00,24.971,0.0,49.55,34,0,train
V01,2025-10-03 07:10:00,42.0,0.0,28.51,26,2,train
V01,2025-10-03 07:15:00,51.248,0.0,102.92,23,2,train
V01,2025-10-03 07:20:00,51.456,0.0,97.56,18,2,train
V01,2025-10-03 07:25:00,51.297,0.0,98.33,32,0,train
V01,2025-10-03 07:30:00,51.438,0.0,75.52,32,0,train
V01,2025-10-03 07:35:00,51.391,0.0,85.72,35,0,train
V01,2025-10-03 07:40:00,51.42,0.0,57.33,35,0,train
V01,2025-10-03 07:45:00,51.428,0.0,49.54,18,0,train
V01,2025-10-03 07:50:00,51.938,0.0,3.46,16,0,train
V01,2025-10-03 07:55:00,52.0,0.0,1.52,10,0,train
V01,2025-10-03 08:05:00,52.0,0.0,1.87,3,0,train
V01,2025-10-03 08:15:00,52.0,0.0,2.57,9,0,train
V01,2025-10-03 08:20:00,51.875,0.0,2.51,8,0,train
V01,2025-10-03 08:25:00,51.083,0.0,59.28,30,0,train
V01,2025-10-03 08:30:00,50.353,0.0,88.54,17,0,train
V01,2025-10-03 08:35:00,50.0,0.0,87.39,15,0,train
V01,2025-10-03 08:40:00,50.238,0.0,71.17,21,0,train
V01,2025-10-03 08:45:00,51.288,0.0,55.14,33,0,train
V01,2025-10-03 08:50:00,50.302,0.0,73.81,53,0,train
V01,2025-10-03 08:55:00,50.0,0.0,52.35,44,0,train
V01,2025-10-03 09:00:00,50.0,0.0,29.64,28,0,train
V01,2025-10-03 09:25:00,50.0,0.0,15.18,11,0,train
V01,2025-10-03 09:30:00,49.042,0.0,36.1,24,0,train
V01,2025-10-03 09:35:00,48.636,0.0,77.1,22,0,train
V01,2025-10-03 09:40:00,47.944,0.0,82.54,18,0,train
V01,2025-10-03 09:45:00,46.944,0.0,82.98,18,0,train
V01,2025-10-03 09:50:00,46.0,0.0,93.2,22,0,train
V01,2025-10-03 09:55:00,45.718,0.0,66.17,39,0,train
V01,2025-10-03 10:00:00,45.0,0.0,57.49,36,0,train
V01,2025-10-03 10:05:00,44.567,0.0,52.96,30,0,train
V01,2025-10-03 10:10:00,44.0,0.0,8.66,32,0,train
V01,2025-10-03 10:15:00,44.909,0.0,2.0,11,0,train
V01,2025-10-03 10:20:00,45.0,0.0,1.99,9,0,train
V01,2025-10-03 10:25:00,45.0,0.0,0.7,4,0,train
V01,2025-10-03 10:55:00,45.0,0.0,11.41,15,0,train
V01,2025-10-03 11:00:00,45.0,0.0,1.37,9,0,train
V01,2025-10-03 11:05:00,45.0,0.0,1.75,2,0,train
V01,2025-10-03 11:10:00,45.0,0.0,2.3,7,0,train
V01,2025-10-03 11:15:00,45.0,0.0,1.95,4,0,train
V01,2025-10-03 11:20:00,45.0,0.0,2.7,5,0,train
V01,2025-10-03 11:25:00,45.0,0.0,1.55,8,0,train
V01,2025-10-03 11:30:00,45.0,0.0,1.3,2,0,train
V01,2025-10-03 11:35:00,45.0,0.0,12.56,14,0,train
V01,2025-10-03 11:40:00,44.458,0.0,35.9,24,0,train
V01,2025-10-03 11:45:00,43.724,0.0,66.86,38,0,train
V01,2025-10-03 11:50:00,43.0,0.0,82.07,47,0,train
V01,2025-10-03 11:55:00,42.619,0.0,91.77,21,0,train
V01,2025-10-03 12:00:00,41.941,0.0,82.74,17,0,train
V01,2025-10-03 12:05:00,41.0,0.0,94.58,22,0,train
V01,2025-10-03 12:10:00,40.0,0.0,62.56,21,0,train
V01,2025-10-03 12:15:00,39.529,0.0,19.21,17,0,train
V01,2025-10-03 12:20:00,39.0,0.0,18.41,13,0,train
V01,2025-10-03 12:25:00,38.304,0.0,55.25,46,0,train
V01,2025-10-03 12:30:00,38.0,0.0,67.19,42,0,train
V01,2025-10-03 12:35:00,38.0,0.0,43.71,34,0,train
V01,2025-10-03 12:40:00,37.214,0.0,72.31,14,0,train
V01,2025-10-03 12:45:00,36.833,0.0,71.81,24,0,train
V01,2025-10-03 12:50:00,36.0,0.0,93.74,18,0,train
V01,2025-10-03 12:55:00,35.029,0.0,73.61,34,0,train
V01,2025-10-03 13:00:00,35.0,0.0,44.74,25,0,train
V01,2025-10-03 13:05:00,34.333,0.0,42.37,24,0,train
V01,2025-10-03 13:10:00,34.0,0.0,68.37,31,0,train
V01,2025-10-03 13:15:00,33.778,0.0,79.65,27,0,train
V01,2025-10-03 13:20:00,33.0,0.0,71.11,60,0,train
V01,2025-10-03 13:25:00,32.87,0.0,99.27,23,0,train
V01,2025-10-03 13:30:00,32.0,0.0,100.67,23,0,train
V01,2025-10-03 13:35:00,31.222,0.0,85.18,18,0,train
V01,2025-10-03 13:40:00,31.0,0.0,41.18,32,0,train
V01,2025-10-03 13:45:00,31.0,0.0,14.0,25,0,train
V01,2025-10-03 13:50:00,31.0,0.0,8.7,30,0,train
V01,2025-10-03 13:55:00,31.0,0.0,11.49,22,0,train
V01,2025-10-03 14:00:00,31.0,0.0,15.11,28,0,train
V01,2025-10-03 14:05:00,31.0,0.0,18.57,28,0,train
V01,2025-10-03 14:10:00,31.0,0.0,7.41,27,0,train
V01,2025-10-03 14:15:00,30.059,0.0,20.77,34,0,train
V01,2025-10-03 14:20:00,30.0,0.0,33.87,31,0,train
V01,2025-10-03 14:25:00,30.0,0.0,19.57,26,0,train
V01,2025-10-03 14:30:00,30.0,0.0,28.47,33,0,train
V01,2025-10-03 14:35:00,30.0,0.0,26.3,29,0,train
V01,2025-10-03 20:50:00,0.0,0.0,0.0,1,0,train
V01,2025-10-07 04:40:00,25.0,0.0,8.39,18,0,train
V01,2025-10-07 04:45:00,24.381,0.0,26.69,21,0,train
V01,2025-10-07 04:50:00,24.0,0.0,23.64,22,0,train
V01,2025-10-07 04:55:00,24.0,0.0,1.17,3,0,train
V01,2025-10-07 06:35:00,24.0,0.0,1.6,4,0,train
V01,2025-10-07 06:40:00,24.382,0.0,24.44,38,0,train
V01,2025-10-07 06:45:00,24.0,0.0,22.87,31,0,train
V01,2025-10-07 06:50:00,24.0,0.0,15.11,33,0,train
V01,2025-10-07 06:55:00,24.0,0.0,18.84,24,0,train
V01,2025-10-07 07:00:00,23.574,0.0,32.44,27,0,train
V01,2025-10-07 11:15:00,23.0,0.0,12.03,27,0,train
V01,2025-10-07 11:20:00,23.0,0.0,19.02,26,0,train
V01,2025-10-07 11:30:00,0.0,0.0,0.0,1,0,train
V01,2025-10-07 11:50:00,23.0,0.0,21.14,16,0,train
V01,2025-10-07 11:55:00,23.0,0.0,18.5,28,0,train
V01,2025-10-07 12:00:00,23.0,0.0,5.89,17,0,train
V01,2025-10-07 12:05:00,22.893,0.0,15.56,28,0,train
V01,2025-10-07 15:10:00,0.0,0.0,0.0,1,0,train
V01,2025-10-07 15:50:00,22.0,0.0,7.43,15,0,train
V01,2025-10-07 15:55:00,22.0,0.0,13.21,20,0,train
V01,2025-10-07 16:00:00,21.321,0.0,24.15,28,0,train
V01,2025-10-07 16:05:00,21.0,0.0,26.99,22,0,train
V01,2025-10-07 16:10:00,21.0,0.0,17.51,27,0,train
V01,2025-10-07 16:15:00,21.0,0.0,18.73,42,0,train
V01,2025-10-07 16:20:00,21.0,0.0,20.94,25,0,train
V01,2025-10-07 16:25:00,21.0,0.0,5.8,13,0,train
V01,2025-10-07 16:30:00,0.0,0.0,0.0,1,0,train
V01,2025-10-07 17:05:00,21.0,0.0,9.04,16,0,train
V01,2025-10-07 17:10:00,20.765,0.0,10.23,17,0,train
V01,2025-10-07 17:15:00,20.323,0.0,15.37,31,0,train
V01,2025-10-07 17:20:00,20.0,0.0,26.3,17,0,train
V01,2025-10-07 17:25:00,19.458,0.0,11.38,24,0,train
V01,2025-10-07 17:35:00,19.115,0.0,39.97,27,0,train
V01,2025-10-07 17:40:00,19.0,0.0,12.28,25,0,train
V01,2025-10-07 17:45:00,19.0,0.0,6.95,15,0,train
V01,2025-10-07 17:50:00,36.5,0.0,15.6,25,1,train
V01,2025-10-07 17:55:00,45.0,0.0,19.87,21,1,train
V01,2025-10-07 18:00:00,45.0,0.0,1.99,10,0,train
V01,2025-10-07 21:10:00,0.0,0.0,0.0,1,0,train
V01,2025-10-14 04:35:00,16.0,0.0,10.65,25,0,train
V01,2025-10-14 04:40:00,16.0,0.0,16.51,18,0,train
V01,2025-10-14 04:45:00,16.0,0.0,29.63,16,0,train
V01,2025-10-14 04:50:00,16.0,0.0,5.26,12,0,train
V01,2025-10-14 04:55:00,16.0,0.0,0.0,2,0,train
V01,2025-10-14 06:10:00,16.0,0.0,0.2,2,0,train
V01,2025-10-14 06:15:00,16.0,0.0,2.81,11,0,train
V01,2025-10-14 06:20:00,16.0,0.0,2.93,7,0,train
V01,2025-10-14 06:25:00,16.0,0.0,2.11,12,0,train
V01,2025-10-14 06:30:00,16.0,0.0,12.74,19,0,train
V01,2025-10-14 06:35:00,16.0,0.0,29.83,33,0,train
V01,2025-10-14 06:40:00,15.882,0.0,88.02,34,0,train
V01,2025-10-14 06:45:00,15.0,0.0,85.65,27,0,train
V01,2025-10-14 06:50:00,14.435,0.0,90.8,23,0,train
V01,2025-10-14 06:55:00,13.667,0.0,75.77,21,0,train
V01,2025-10-14 07:00:00,12.927,0.0,60.23,41,0,train
V01,2025-10-14 07:05:00,12.0,0.0,102.84,22,0,train
V01,2025-10-14 07:10:00,11.846,0.0,100.74,26,0,train
V01,2025-10-14 07:15:00,11.0,0.0,96.44,25,0,train
V01,2025-10-14 07:20:00,10.0,0.0,86.22,45,0,train
V01,2025-10-14 07:25:00,8.526,0.0,94.05,19,0,train
V01,2025-10-14 07:30:00,7.0,0.0,97.61,16,0,train
V01,2025-10-14 07:35:00,7.0,0.0,100.04,17,0,train
V01,2025-10-14 07:40:00,6.158,0.0,58.13,19,0,train
V01,2025-10-14 07:45:00,51.039,0.0,70.72,19,2,train
V01,2025-10-14 07:50:00,50.0,0.0,98.28,25,0,train
V01,2025-10-14 07:55:00,49.526,0.0,96.07,19,0,train
V01,2025-10-14 08:00:00,48.25,0.0,94.71,16,0,train
V01,2025-10-14 08:05:00,47.526,0.0,99.97,19,0,train
V01,2025-10-14 08:10:00,46.759,0.0,70.68,22,0,train
V01,2025-10-14 08:15:00,46.178,0.0,57.36,18,0,train
V01,2025-10-14 08:20:00,45.069,0.0,52.79,29,0,train
V01,2025-10-14 08:25:00,45.0,0.0,64.3,36,0,train
V01,2025-10-14 08:30:00,45.767,0.0,45.07,43,0,train
V01,2025-10-14 08:35:00,45.525,0.0,32.88,40,0,train
V01,2025-10-14 08:40:00,45.0,0.0,7.15,2,0,train
V01,2025-10-14 08:45:00,0.0,0.0,0.0,1,0,train
